pdf_name,year,region,project_type,nom_commune,dept,land_surface_ha,power_mwc,longitude,latitude
7800_avis_centrale_solaire_mazinghem.odt.pdf,2024,Hauts-de-France,photovoltaïque,Mazinghem,62,16.2,1.0,2.41314605386,50.6049243005
7722_avis_centrale_photovolt_bugnicourt.pdf,2024,Hauts-de-France,photovoltaïque,Bugnicourt,59,16.5,1.0,3.15468753018,50.2910659273
7701_avis_photovoltaique_pc_warhem.pdf,2024,Hauts-de-France,photovoltaïque,Warhem,59,11.1,1.0,2.50331327056,50.9770774555
7608_avis_pv_coulongescohan.odt.pdf,2024,Hauts-de-France,agrivoltaïque,Coulonges-Cohan,02,133.0,88.0,3.62776592985,49.1980463524
7608_avis_pv_coulongescohan.odt.pdf,2024,Hauts-de-France,agrivoltaïque,Coulonges-Cohan,02,133.0,88.0,3.62776592985,49.1980463524
7559_avis_centrale_photov_leforet.pdf,2024,Hauts-de-France,photovoltaïque,Leforest,62,4.0,18.75,3.05859008926,50.4394110642
7456_avis_parc_pvflottant_bitry_attichy.odt.pdf,2023,Hauts-de-France,photovoltaïque,Bitry,60,93.0,20.9,3.07807803458,49.4145786012
7456_avis_parc_pvflottant_bitry_attichy.odt.pdf,2023,Hauts-de-France,photovoltaïque,Attichy,60,93.0,20.9,3.04404702722,49.4257269191
7431_7446_avis_centrale_photovolt_dunkerque_stpol.pdf,2023,Hauts-de-France,photovoltaïque,Saint-Pol-sur-Mer,59,26.92,26.62,,
7431_7446_avis_centrale_photovolt_dunkerque_stpol.pdf,2023,Hauts-de-France,photovoltaïque,Dunkerque,59,26.92,26.62,2.33752414095,51.0307229078
7431_7446_avis_centrale_photovolt_dunkerque_stpol.pdf,2023,Hauts-de-France,photovoltaïque,Dunkerque,59,26.92,26.62,2.33752414095,51.0307229078
7431_7446_avis_centrale_photovolt_dunkerque_stpol.pdf,2023,Hauts-de-France,photovoltaïque,Dunkerque,59,26.92,26.62,2.33752414095,51.0307229078
7431_7446_avis_centrale_photovolt_dunkerque_stpol.pdf,2023,Hauts-de-France,photovoltaïque,Dunkerque,59,26.92,26.62,2.33752414095,51.0307229078
7431_7446_avis_centrale_photovolt_dunkerque_stpol.pdf,2023,Hauts-de-France,photovoltaïque,Dunkerque,59,26.92,26.62,2.33752414095,51.0307229078
7431_7446_avis_centrale_photovolt_dunkerque_stpol.pdf,2023,Hauts-de-France,photovoltaïque,Dunkerque,59,26.92,26.62,2.33752414095,51.0307229078
7431_7446_avis_centrale_photovolt_dunkerque_stpol.pdf,2023,Hauts-de-France,photovoltaïque,Dunkerque,59,26.92,26.62,2.33752414095,51.0307229078
7431_7446_avis_centrale_photovolt_dunkerque_stpol.pdf,2023,Hauts-de-France,photovoltaïque,Dunkerque,59,26.92,26.62,2.33752414095,51.0307229078
7431_7446_avis_centrale_photovolt_dunkerque_stpol.pdf,2023,Hauts-de-France,photovoltaïque,Dunkerque,59,26.92,26.62,2.33752414095,51.0307229078
7462_cadrage_projet_photovoltaique_flers_en_escrebieux.odt.pdf,2023,Hauts-de-France,photovoltaïque,Flers-en-Escrebieux,59,,1.0,3.05136553917,50.401307148
7462_cadrage_projet_photovoltaique_flers_en_escrebieux.odt.pdf,2023,Hauts-de-France,photovoltaïque,Auby,59,,1.0,3.06115822735,50.4142959158
7408_avis_pv_avesnessurhelpe.odt.pdf,2023,Hauts-de-France,photovoltaïque,Avesnes-sur-Helpe,59,135.0,7.94,3.92754898552,50.1242937124
7417_avis_centralepv_waziers.pdf,2023,Hauts-de-France,photovoltaïque,Waziers,59,7.38,9.39,3.11188476067,50.3842186333
7338_avis_centrale_photovolt_somain.pdf,2023,Hauts-de-France,photovoltaïque,Somain,59,12.3,13.2,3.27519704161,50.3598009687
7251_avis_centrale_photovoltaique_hamel.pdf,2023,Hauts-de-France,photovoltaïque,Hamel,59,5.9,6.7,3.06850591061,50.2819824197
7174_avis_photovalbert.pdf,2023,Hauts-de-France,photovoltaïque,Albert,80,5.3,4.2,2.6483138296,50.0040829344
7239_avis_parc_pv_roisel.pdf,2023,Hauts-de-France,photovoltaïque,Roisel,80,5.0,2.965,3.09614374784,49.9450495593
7173_avis_projet_photovoltaique_loon_plage.odt.pdf,2023,Hauts-de-France,photovoltaïque,Loon-Plage,59,24.0,14.9,2.22304802432,51.0012144614
7131_avis_centrale_photovolt_bugnicourt2v.pdf,2023,Hauts-de-France,photovoltaïque,Bugnicourt,59,19.0,1.0,3.15468753018,50.2910659273
7084_7085_avis_centrale_pitgam_steene.odt.pdf,2023,Hauts-de-France,photovoltaïque,Pitgam,59,14.7,1.0,2.34010090191,50.9299079429
7084_7085_avis_centrale_pitgam_steene.odt.pdf,2023,Hauts-de-France,photovoltaïque,Steene,59,14.7,1.0,2.37222398651,50.9531939911
6861_avis_centrale_photovoltaique_breteuil.pdf,2023,Hauts-de-France,photovoltaïque,Breteuil,60,13.75,1.0,2.29183403499,49.6340425257
6847_avis_centrale_photovoltaique_berneuilsuraisne.pdf,2023,Hauts-de-France,photovoltaïque,Berneuil-sur-Aisne,60,22.5,1.0,3.00010078676,49.4218075738
6635_et_6647_avisae_pc_centrae_photov_warluis.odt.pdf,2022,Hauts-de-France,photovoltaïques,Warluis,60,81.7,25.0,2.15875512452,49.3861654492
6570_avis_centrale_solaire_la_calotterie.odt.pdf,2022,Hauts-de-France,photovoltaïque,,022,10.3,1.0,,
6395_avisae_pc_centrae_photov_wallers_sud.pdf,2022,Hauts-de-France,photovoltaïque,Wallers,59,9.4,1.0,3.39313610701,50.3808461182
6395_avisae_pc_centrae_photov_wallers_sud.pdf,2022,Hauts-de-France,photovoltaïque,Wallers,59,9.4,1.0,3.39313610701,50.3808461182
6298_6311_avisae_centrale_solaire_corbehem_courchelettes.pdf,2022,Hauts-de-France,photovoltaïque,Corbehem,62,14.5,1.0,3.0477618854,50.3351261232
6266_avis_centrale_photovolt_trosly_breuil.pdf,2022,Hauts-de-France,photovoltaïque,Trosly-Breuil,60,11.54,1.0,2.96594779621,49.3995937676
6227_avis_centrale_photo_holnon_savy-2.pdf,2022,Hauts-de-France,photovoltaïque,Savy,02,27.55,14.1,3.19764190963,49.8343646886
6218_avis_parc_agrivoltaique_chouy.pdf,2022,Hauts-de-France,photovoltaïque,Chouy,02,17.0,,3.24708004454,49.2167334121
6147_avisae_pc_centrae_photovoltaique_wallers.pdf,2022,Hauts-de-France,photovoltaïque,Wallers,59,14.0,9.52,3.39313610701,50.3808461182
6147_avisae_pc_centrae_photovoltaique_wallers.pdf,2022,Hauts-de-France,photovoltaïque,Wallers,59,14.0,9.52,3.39313610701,50.3808461182
6112_avisae_pc_photovoltaique_variscourt.pdf,2022,Hauts-de-France,photovoltaïque,Variscourt,02,44.2,,3.98066282251,49.4148891865
5763_avisae_pc_centrae_photovoltaique_wahagnies.pdf,2022,Hauts-de-France,photovoltaïque,Wahagnies,59,8.76,,3.03028758206,50.4837257649
6013_avisae_pc_trith-st-leger_prouvy.pdf,2022,Hauts-de-France,photovoltaïque,Prouvy,59,250.0,22.4,3.45729001727,50.3241135233
6013_avisae_pc_trith-st-leger_prouvy.pdf,2022,Hauts-de-France,photovoltaïque,Trith-Saint-Léger,59,250.0,22.4,3.48645305133,50.33056703
5776_avis_ae_ferme_photovoltaique_fritz_james.pdf,2021,Hauts-de-France,photovoltaïques,Fitz-James,60,,,2.4291033299,49.3993972661
5484_avis_ae_centrale_photovoltaique_plomion.pdf,2021,Hauts-de-France,photovoltaïque,Plomion,02,28.7,28.2,4.01999597737,49.8188816623
2021_5279_avis_projet_photovoltaique_menneville.pdf,2021,Hauts-de-France,photovoltaïque,Menneville,62,6.2,4.7,1.86280714354,50.6741251308
5176_5177_avis_parc_photovoltaique_rouvignies_wavrechain.pdf,2021,Hauts-de-France,photovoltaïque,Rouvignies,59,28,,3.44055794538,50.333483649
5176_5177_avis_parc_photovoltaique_rouvignies_wavrechain.pdf,2021,Hauts-de-France,photovoltaïque,Wavrechain-sous-Denain,59,28,,3.42191162083,50.3338831581
4691_info_tacite_parc_photo_amiens.pdf,2020,Hauts-de-France,photovoltaïque,Amiens,80,,,2.29007445539,49.9009532186
4691_info_tacite_parc_photo_amiens.pdf,2020,Hauts-de-France,photovoltaïque,Amiens,80,,,2.29007445539,49.9009532186
4691_info_tacite_parc_photo_amiens.pdf,2020,Hauts-de-France,photovoltaïque,Amiens,80,,,2.29007445539,49.9009532186
4659_info_tacite_parc_photo_leforest.pdf,2020,Hauts-de-France,photovoltaïque,Leforest,62,,,3.05859008926,50.4394110642
2020_4683_avis_projet_photovoltaique_jeumont.pdf,2020,Hauts-de-France,photovoltaïque,Jeumont,59,14.2,8.0,4.10405698183,50.2913767196
avis_centralephotovoltaique_douchy_les_mines.pdf,2019,Hauts-de-France,photovoltaïque,Haulchin,59,93.0,62.0,3.42273486523,50.3133069663
avis_centralephotovoltaique_douchy_les_mines.pdf,2019,Hauts-de-France,photovoltaïque,Douchy-les-Mines,59,93.0,62.0,3.38947295524,50.2994352925
avis_centralephotovoltaique_douchy_les_mines.pdf,2019,Hauts-de-France,photovoltaïque,Thiant,59,93.0,62.0,3.43898383487,50.2978015553
3310_avis_tacite.pdf,2019,Hauts-de-France,photovoltaïque,Menneville,62,,,1.86280714354,50.6741251308
info_tacite_avis_projet_centrale_oxelaere-2.pdf,2018,Hauts-de-France,photovoltaïque,,,,,,
info_tacite_avis_centrale_villersstpaul.pdf,2018,Hauts-de-France,photovoltaïque,,,,,,
2025_09_10_acif_008_centrale_flottovoltaique_grande_paroisse_delibere.pdf,2025,Île-de-France,photovoltaïque,Grande Paroisse,77,1626.0,,,
2025-06-18_gouaix_77__construction_d_une_centrale_photovoltaique_au_sol_delibere.pdf,2025,Île-de-France,photovoltaïque,Gouaix,77,36.0,19.2,3.2968135463,48.4760442904
2025-04-27_etampes_91__centrale_photovoltaique_delibere.pdf,2025,Île-de-France,photovoltaïque,Étampes,91,44.0,1.0,2.13838881712,48.4211282308
2024-11-27_germigny-leveque_77_centrale_photovoltaique_avis_delibere.pdf,2024,Île-de-France,photovoltaïque,Germigny-l’Évêque,77,4.1,1.0,,
2024-09-18_saint-germain-laval_77_centrale_photovoltaique_avis_delibere-2.pdf,2024,Île-de-France,photovoltaïque,Saint-Germain-Laval,77,5.2,4.56,2.99481722359,48.4089652816
cadrage_prealable_volieres_photovolataiques_post_seance.pdf,2024,Île-de-France,photovoltaïques,,,,,,
2024-03-27_verneuil-sur-seine_projet_parc_photovoltaique__avis_delibere.pdf,2024,Île-de-France,photovoltaïque,Verneuil-sur-Seine,78,5.8,5.0,1.96276532174,48.9872093367
2024-01-18_presles_en_brie_avis_commun_avis_delibere.pdf,2024,Île-de-France,photovoltaïque,,,19.0,3.87,,
2023-11-22_orgeval_78_avis_centrale_agrivoltaique_avis_delibere.pdf,2023,Île-de-France,agrivoltaïque,Orgeval,78,93.0,,1.96928773573,48.9164887331
2023-11-08_mousseaux_les_bray_parc_photovoltaique_-avis_delibere-.pdf,2023,Île-de-France,photovoltaïque,Mousseaux-lès-Bray,77,13.0,7.06,3.22954318005,48.3959388077
2023-09-13_boissise_la_bertrand_parc_photovoltaique_avis_delibere.pdf,2023,Île-de-France,photovoltaïque,Boissise-la-Bertrand,77,32.0,11.8,2.58950755763,48.5339084489
2023-08-02_misy-sur-yonne_parc_photovoltaique_avis_delibere.pdf,2023,Île-de-France,photovoltaïque,Misy-sur-Yonne,77,7.3,8.5,3.0952436577,48.3656144275
2023-07-26_saintgermainlaxis_centrale_photovoltaique_avis_delibere.pdf,2023,Île-de-France,photovoltaïque,Saint-Germain-Laxis,77,15.0,,2.70637166512,48.5862771914
2022-12-08_bretigny_plessis_pate_centrale-photovoltaique_ba217_avis_delibere.pdf,2022,Île-de-France,photovoltaïque,Brétigny-sur-Orge,91,750.0,34.8,2.3021623232,48.6025113399
2022-12-08_bretigny_plessis_pate_centrale-photovoltaique_ba217_avis_delibere.pdf,2022,Île-de-France,photovoltaïque,Plessis-Pâté,91,750.0,34.8,2.3415354355,48.6071065715
2022-07-28_avis_projet_jablines_77_-centrale_photovoltaique_delibere.pdf,2022,Île-de-France,photovoltaïque,Jablines,77,47.0,,2.7566018167,48.9144697442
2022-04-21_projet_centrale_photovoltaique_esmans_77__avis_delibere.pdf,2022,Île-de-France,photovoltaïque,Esmans,77,5.3,,2.96915653301,48.3429519807
2022-02-24_avis_centrale_solaire_ferolles_attilly_adopte.pdf,2022,Île-de-France,photovoltaïque,Férolles-Attilly,77,37.0,,2.63893813128,48.7335952478
190606_mrae_avis_delibere_sur_projet_parc_photovoltaique_a_grandpuits_77_.pdf,2019,Île-de-France,photovoltaïque,Grandpuits-Bailly-Carrois,77,,30.0,2.97582475865,48.5823205697
190606_mrae_avis_delibere_sur_projet_parc_photovoltaique_a_grandpuits_77_.pdf,2019,Île-de-France,photovoltaïque,Grandpuits-Bailly-Carrois,77,,30.0,2.97582475865,48.5823205697
190606_mrae_avis_delibere_sur_projet_parc_photovoltaique_a_grandpuits_77_.pdf,2019,Île-de-France,photovoltaïque,Aubepierre-Ozouer-le-Repos,77,,30.0,2.90287523402,48.620275445
190606_mrae_avis_delibere_sur_projet_parc_photovoltaique_a_grandpuits_77_.pdf,2019,Île-de-France,photovoltaïque,Aubepierre-Ozouer-le-Repos,77,,30.0,2.90287523402,48.620275445
190314_mrae_avis_sur_le_projet_de_centrale_photovoltaique_a_souppes-sur-loing_77_.pdf,2019,Île-de-France,photovoltaïque,Souppes-sur-Loing,77,20.6,,2.74753245184,48.186873445
190314_mrae_avis_sur_projet_de_centrale_photovoltaique_a_gargenville_et_issou_78_.pdf,2019,Île-de-France,photovoltaïque,Gargenville,78,55.0,24.038,1.81069376214,48.9931450718
190314_mrae_avis_sur_projet_de_centrale_photovoltaique_a_gargenville_et_issou_78_.pdf,2019,Île-de-France,photovoltaïque,Issou,78,55.0,24.038,1.7891449839,48.9869955946
190204_mrae_avis_sur_projet_d_amenagement_ilot_d3_zac_de_l_horloge_a_romainville_93_.pdf,2019,Île-de-France,,Romainville,93,51.0,,2.43767884231,48.8852118968
180601_mrae_avis_centrale_photovoltaique_marcoussis_91.pdf,2018,Île-de-France,photovoltaïque,Marcoussis,91,46.0,,2.20621393661,48.6463321888
avis_mrae_2024apreu1_pv_passion_akuo.pdf,2024,La Réunion,photovoltaïques,Saint-Pierre,974,1.5,1.66,55.4936155164,-21.3123242427
avis_mrae_2024apreu1_pv_passion_akuo.pdf,2024,La Réunion,photovoltaïques,Saint-Pierre,974,1.5,1.66,55.4936155164,-21.3123242427
avis_mrae_2024apreu1_pv_passion_akuo.pdf,2024,La Réunion,photovoltaïques,Saint-Pierre,974,1.5,1.66,55.4936155164,-21.3123242427
avis_mrae_2024apreu1_pv_passion_akuo.pdf,2024,La Réunion,photovoltaïques,Saint-Pierre,974,1.5,1.66,55.4936155164,-21.3123242427
avis_mrae_2024apreu1_pv_passion_akuo.pdf,2024,La Réunion,photovoltaïques,Saint-Pierre,974,1.5,1.66,55.4936155164,-21.3123242427
avis_mrae_2024apreu1_pv_passion_akuo.pdf,2024,La Réunion,photovoltaïques,Saint-Pierre,974,1.5,1.66,55.4936155164,-21.3123242427
avis_mrae_2024apreu1_pv_passion_akuo.pdf,2024,La Réunion,photovoltaïques,Saint-Pierre,974,1.5,1.66,55.4936155164,-21.3123242427
avi_2022apreu10_centrale_solaire_brassec_tampon.pdf,2022,La Réunion,photovoltaïque,Plaine des Cafres,974,2.5,3.6,,
avi_2022apreu8_projet_avis_centralephotovoltaique_pitonmarcelin_le_tampon.pdf,2022,La Réunion,photovoltaïque,Piton Marcellin sur la commune du Tampon,974,1.9,,,
avi_2022apreu5_extension_isdnd_centrale_solaire_stpierre.pdf,2022,La Réunion,photovoltaïques,Saint-Pierre,974,47.4,25.7,55.4936155164,-21.3123242427
avi_2022apreu5_extension_isdnd_centrale_solaire_stpierre.pdf,2022,La Réunion,photovoltaïques,Saint-Pierre,974,47.4,25.7,55.4936155164,-21.3123242427
avi_2022apreu5_extension_isdnd_centrale_solaire_stpierre.pdf,2022,La Réunion,photovoltaïques,Saint-Pierre,974,47.4,25.7,55.4936155164,-21.3123242427
avi_2022apreu5_extension_isdnd_centrale_solaire_stpierre.pdf,2022,La Réunion,photovoltaïques,Saint-Pierre,974,47.4,25.7,55.4936155164,-21.3123242427
avi_2022apreu5_extension_isdnd_centrale_solaire_stpierre.pdf,2022,La Réunion,photovoltaïques,Saint-Pierre,974,47.4,25.7,55.4936155164,-21.3123242427
avi_2022apreu5_extension_isdnd_centrale_solaire_stpierre.pdf,2022,La Réunion,photovoltaïques,Saint-Pierre,974,47.4,25.7,55.4936155164,-21.3123242427
avi_2022apreu5_extension_isdnd_centrale_solaire_stpierre.pdf,2022,La Réunion,photovoltaïques,Saint-Pierre,974,47.4,25.7,55.4936155164,-21.3123242427
avi_2021apreu10_pv_hlp_2_3_ste_suzanne_vd-2.pdf,2021,La Réunion,photovoltaïques,Sainte Suzanne,974,5.1,,,
avi_apreu12_centrale_photovoltaique_rivieredesgalets.pdf,2020,La Réunion,photovoltaïque,rivière des galets sur la commune du Port,974,4.4,,,
avi_2020apreu3_centrale_solaire_cambaie_stpaul_quadran_projet_publication.pdf,2020,La Réunion,photovoltaïque,,,4.0,,,
apreu3_pv_aeroport_pierrefonds_vd-2.pdf,2019,La Réunion,photovoltaïque,Réunion,974,9.98,,,
avis_mrae_2018apreu6_trois_cheminees_saint-pierre.pdf,2018,La Réunion,photovoltaïque,Saint-Pierre,974,3.75,5.0,55.4936155164,-21.3123242427
avis_mrae_2018apreu6_trois_cheminees_saint-pierre.pdf,2018,La Réunion,photovoltaïque,Saint-Pierre,974,3.75,5.0,55.4936155164,-21.3123242427
avis_mrae_2018apreu6_trois_cheminees_saint-pierre.pdf,2018,La Réunion,photovoltaïque,Saint-Pierre,974,3.75,5.0,55.4936155164,-21.3123242427
avis_mrae_2018apreu6_trois_cheminees_saint-pierre.pdf,2018,La Réunion,photovoltaïque,Saint-Pierre,974,3.75,5.0,55.4936155164,-21.3123242427
avis_mrae_2018apreu6_trois_cheminees_saint-pierre.pdf,2018,La Réunion,photovoltaïque,Saint-Pierre,974,3.75,5.0,55.4936155164,-21.3123242427
avis_mrae_2018apreu6_trois_cheminees_saint-pierre.pdf,2018,La Réunion,photovoltaïque,Saint-Pierre,974,3.75,5.0,55.4936155164,-21.3123242427
avis_mrae_2018apreu6_trois_cheminees_saint-pierre.pdf,2018,La Réunion,photovoltaïque,Saint-Pierre,974,3.75,5.0,55.4936155164,-21.3123242427
avismrae972_2025apmar6_albioma_diamant_sign.pdf,2025,Martinique,photovoltaïque,carrière Saint-Charles Parcelle B-1182 sur la commune du Diamant,972,35.64,5.87,,
avismrae972_2025apmar2_edf_lamentin_signe.pdf,2025,Martinique,photovoltaïque,un parc photovoltaïque en zone humide au lieu-dit Petit-Manoir sur la commune du Lamentin,972,8.5,5.91,,
avismrae972_2024apmar4_total_agrivoltaismev6b_signe.pdf,2024,Martinique,,Ajoupa-Bouillon,972,28.9,2.9,-61.1230843265,14.8142832959
mrae972_2023apmar4_pc_fpv-carrieregouyer_stpierre_albiomav5-2.pdf,2023,Martinique,photovoltaïque,Saint-Pierre,972,11.0,3.57,-61.1724905513,14.7748596787
avi2022_apmar5_pc_ducos_fpv-extension_totalenergies.pdf,2022,Martinique,photovoltaïque,Ducos,972,4.0,4.2,-60.9676704441,14.5777851381
avi_2022_apmar3_pc_centralephotovoltai_que_francois.pdf,2022,Martinique,photovoltaïque,une ancienne décharge communale au lieu dit  Pointe Courchet  sur la commune du François,972,6.0,1.7,,
avi_2022_apmar1_pc_centralephotovoltaique_bellefontaine.pdf,2022,Martinique,photovoltaïque,Bellefontaine,972,10.0,4.0,-61.1469824012,14.6763386824
mrae972_2019apmar4_pc_stpierre_centralephotovoltaique_vfin_280619.pdf,2019,Martinique,photovoltaïque,Saint-Pierre,972,5.64,4.0,-61.1724905513,14.7748596787
avi_2020apmay6_akuo_hamaha.pdf,2018,Mayotte,photovoltaïque,Hamaha (Mamoudzou –,976,3.7,1.19,,
avi_2020apmay2__centrale_pv_mtsamoudou.pdf,2018,Mayotte,photovoltaïque,M’tsamoudou,976,5.0,,,
avi_2020apmay1_centrale_pv_koungou.pdf,2018,Mayotte,photovoltaïque,Koungou,976,1270.0,,45.1869991913,-12.7465604467
p_2025_17504_avis_ae_centrale_agrivoltaique_argelouse_40.pdf,2025,Nouvelle-Aquitaine,photovoltaïque,Argelouse,40,206.0,123.0,-0.63279226034,44.3719794818
p_2025_17458_agripv_villognon_16.pdf,2025,Nouvelle-Aquitaine,agrivoltaïque,Villognon,16,29.2,18.62,0.108513069794,45.8607875247
p_2025_17460_centrale_pv_soumans_23signe.pdf,2025,Nouvelle-Aquitaine,photovoltaïque,Soumans,23,53.2,15.68,2.33116198481,46.3041417254
p_2025_17428_pv_lignet_86.pdf,2025,Nouvelle-Aquitaine,agrivoltaïque,Liglet,86,44.9,15.0,1.08346651537,46.5066719767
p_2025-17383_centrale_agrivoltaique_st_martin_de_coux_17__signe.pdf,2025,Nouvelle-Aquitaine,photovoltaïque,Saint-Martin-de-Coux,17,27.0,1.0,-0.11038952138,45.1455143902
p_2025_17399_aviscibleagripv_perquie40vf.pdf,2025,Nouvelle-Aquitaine,agrivoltaïque,Armagnac,40,17.37,9.9,,
p-2025-17379_a_centrale_pvcompatible_landrais_17.pdf,2025,Nouvelle-Aquitaine,photovoltaïque,Landrais,17,74.5,1.0,-0.857047499487,46.0695634718
p_2025_17362_avis_agri_pv_saint-paul_87_cr-1.pdf,2025,Nouvelle-Aquitaine,agrivoltaïque,Saint-Paul,87,19.3,12.9,1.44281385346,45.7524342928
p_2025_17252_centrale_agrivoltaique_losse_40.pdf,2025,Nouvelle-Aquitaine,photovoltaïques,Losse,40,142.59,1.0,-0.0901039836208,44.09500776
p_2025_17290_a_pv_jonzac_signe.pdf,2025,Nouvelle-Aquitaine,photovoltaïque,Jonzac,17,9.52,10.89,-0.427614839205,45.4419827405
p_2025_17232_avis_agripv_monsegur_40_signe.pdf,2025,Nouvelle-Aquitaine,agrivoltaïque,Monségur,40,56.5,1.0,-0.545319135414,43.6151818106
p_2025_17234_a_centrale_agripv_philondenx_40-1.pdf,2025,Nouvelle-Aquitaine,agrivoltaïque,Philondenx,40,97.0,1.0,-0.429300751849,43.5680469696
p_2025_17257_avis_cible_pv_coulbre_chauvigny_86_.pdf,2025,Nouvelle-Aquitaine,agrivoltaïque,Chauvigny,86,7.9,1.0,0.678622247419,46.5545564256
p_2025_17257_avis_cible_pv_coulbre_chauvigny_86_.pdf,2025,Nouvelle-Aquitaine,agrivoltaïque,Chauvigny,86,7.9,1.0,0.678622247419,46.5545564256
p_2025_17193_avis_ae_centrale_agrivoltaique_magnac-laval_87_signe.pdf,2025,Nouvelle-Aquitaine,agrivoltaïque,Magnac-Laval,87,157.0,44.5,1.17281064947,46.2285207281
p_2025_17169_avis_agri_pv_billanges_87_.pdf,2025,Nouvelle-Aquitaine,agrivoltaïque,Billanges,87,23.7,1.0,1.53625205794,45.977873784
p_2025_17162_17163_avis_ae_delegation_centrale_saint_sever_40vf.pdf,2025,Nouvelle-Aquitaine,agrivoltaïque,Saint-Sever,40,11.0,7.6,-0.566351543475,43.7612851719
p_2025_17162_17163_avis_ae_delegation_centrale_saint_sever_40vf.pdf,2025,Nouvelle-Aquitaine,agrivoltaïque,Montsoué,40,11.0,7.6,-0.506109191151,43.7303405646
p_2024_16951_avis_ae_collegiale_centrale_bassillac_et_auberoche_24_3_.pdf,2025,Nouvelle-Aquitaine,photovoltaïque,Bassillac,24,26.9,17.0,,
p_2024_16951_avis_ae_collegiale_centrale_bassillac_et_auberoche_24_3_.pdf,2025,Nouvelle-Aquitaine,photovoltaïque,Auberoche,24,26.9,17.0,,
p_2025_17105_pv_cible_avis_millac_86_signe.pdf,2025,Nouvelle-Aquitaine,photovoltaïque,Millac,86,134.0,1.0,0.705514594963,46.1948553644
p_2024_17056_pv_bergerac_24vf.pdf,2025,Nouvelle-Aquitaine,photovoltaïque,Bergerac,24,12.1,9.97,0.486529423457,44.8543751872
p_2024_17016_avis_pv_asnieres-sur-blour_86_.pdf,2025,Nouvelle-Aquitaine,agrivoltaïque,Asnières-sur-Blour,86,19.1,1.0,0.78461771822,46.1500987488
p_2024-17000_avis_ae_collegial_centrale_pv_le_temple_33_2_.pdf,2025,Nouvelle-Aquitaine,photovoltaïque,centrale photovoltaïque au sol dans la commune du Temple,33,230.0,1.0,,
p_2024-16998_pv_cible_saint_coutant_16_signe-3.pdf,2025,Nouvelle-Aquitaine,agrivoltaïque,Saint-Coutant,16,33.8,1.0,0.465813321452,45.9946101351
p_2024_16963_cible_agripv_47.pdf,2025,Nouvelle-Aquitaine,agrivoltaïque,parc agrivoltaïque au sol au Temple-sur-Lot,47,16.1,9.4,,
p_2024_16948_centrale_agrivoltaique_lupchat_89_29012024.pdf,2025,Nouvelle-Aquitaine,agrivoltaïque,Luchapt,86,493.0,33.13,0.770449311399,46.1824696586
p_2024_16942_avis_cible_centrale_pv_brocas_40_vcg.pdf,2025,Nouvelle-Aquitaine,photovoltaïque,Brocas,40,137.0,1.0,-0.542490022307,44.0455210559
p_2024_16883_deux_parcs_flottants_le_barp_mios_33-1.pdf,2025,Nouvelle-Aquitaine,photovoltaïques,Mios,33,19.0,25.3,-0.895043516013,44.6179149385
p_2024_16883_deux_parcs_flottants_le_barp_mios_33-1.pdf,2025,Nouvelle-Aquitaine,photovoltaïques,Mios,33,19.0,25.3,-0.895043516013,44.6179149385
p_2024_16883_deux_parcs_flottants_le_barp_mios_33-1.pdf,2025,Nouvelle-Aquitaine,photovoltaïques,Barp,33,19.0,25.3,-0.746697894211,44.6268462922
p_2024_16901_avis_pv_aillas_33_.pdf,2025,Nouvelle-Aquitaine,photovoltaïque,Aillas,33,4.02,1.0,-0.0662157307002,44.4835265148
p_2024_16870_agripv_saint-bonnet_19.pdf,2025,Nouvelle-Aquitaine,photovoltaïque,St-Exupéry-les-Roches,19,30.9,21.8,,
p_2024_16870_agripv_saint-bonnet_19.pdf,2025,Nouvelle-Aquitaine,photovoltaïque,St-Bonnet-près-les-Bort,19,30.9,21.8,,
p_2024_16871-16872_a_parc_pv_modifie_mignaloux-beauvoir_86.pdf,2025,Nouvelle-Aquitaine,agrivoltaïque,Mignaloux-Beauvoir,86,26.22,20.9,0.415961339413,46.5483807431
p_2024_16846_avis_ae_collegial_centrale_agrivoltaique_saint_bonnet_87.pdf,2025,Nouvelle-Aquitaine,agrivoltaïque,St-Bonnet-de-Bellac,87,68.16,34.0,,
p_2024_16811_parc_agrivoltaique_mareuil_en_perigord_24_signe.pdf,2025,Nouvelle-Aquitaine,agrivoltaïque,lieux-dits Bois du Pey,24,3500.0,1.0,,
p_2024_16811_parc_agrivoltaique_mareuil_en_perigord_24_signe.pdf,2025,Nouvelle-Aquitaine,agrivoltaïque,Termes des Balances Nordà Mareuil-en-Périgord,24,3500.0,1.0,,
p_2024_16810_centrale_pv_mareuil-en-perigord_24_signe_1_.pdf,2025,Nouvelle-Aquitaine,photovoltaïque,Mareuil-en-Périgord,24,17.4,14.6,,
p_2024_16804_centrale_pv_de_73_mw_et_147_ha_a_beychac-et-caillau_33.pdf,2025,Nouvelle-Aquitaine,photovoltaïque,Beychac-et-Caillau,33,7.7,1.0,-0.371061505246,44.8720986802
p_2024_16785_avis_ae_delegation_centrale_solaire_monfaucon_24.pdf,2024,Nouvelle-Aquitaine,photovoltaïque,Monfaucon,24,22.33,9.6,0.255669856393,44.9145875796
