pdf_name,land_surface_ha,power_mwc
p_2024_15903_cible_centrale_pv_saint-paul-les-dax_40.pdf,9.0,4.52
p_2024_15402_avis_collegiale_restreinte_pv_egletons_19.pdf,58.94,1.0
avismrae972_2025apmar6_albioma_diamant_sign.pdf,35.64,5.87
2024-ap-1696-projetagrivotaiqueausol_souvigny03publication.pdf,1500.0,32.55
p_2023_15161_avis_ae_delegation_centrale_lavergne_2_47_signe.pdf,60.0,6.5
8352-avis-centrale-photo-tricot.pdf,3.51,
20250606-ara-ap-1876_vymbayet_st_didier_03_delibere.pdf,60.0,24.2
2024apge64.pdf,51.0,
10363_projet_centralepv_aucaleuc_22_2023apb11_mentionsigne.pdf,100.0,
p_2024_15990_avis_centrale_pv_au_sol_gouex_86-3.pdf,5.0,4.64
10415_avisparcphotovoltaiquenivillac_56_2023apb22_mentionsigne.pdf,11.3,
2022apbfc64_pv_maillet_chazelot_70.pdf,81.0,14.6
pdl_2023-7530_centrale_pv_le_chene_vert_thoure-sur-loire_44_2024appdl18.pdf,7.2,
2024apge133.pdf,3.3,1.0
2023apge28.pdf,,10.2
2024apge127.pdf,7.96,
p_2021_11254_a_pv_stpey-de-castets_33_mee_2_signe.pdf,41.7,18.0
2024apo143.pdf,21.0,
2021-009705-pv-sallelesdaude-vfmrae.pdf,35.0,11.0
p_2024_16515_avis_ae_delegation_centrale_le_barp_33signe.pdf,30.55,11.57
p_2024_15457_a_centrale_pv_3v_lussac_les_eglises_87.pdf,1.82,1.62
012415_avis_pv_stthois_29_2025apb74.pdf,65.0,13.0
p_2019_8779_avis_delegation_photov_capbreton_40_mrae_signe.pdf,6.7,
12131_avistacite_projet_centrale_av_ploneourlanvern_29_2025apb30.pdf,,
avis_pv_moulins-en-tonnerois_2024delibere.pdf,18.0,
ap1850-parcpv_pierrefittesurloire_03_vdeliberee.pdf,37.9,18.2
2020apcvl22reduit.pdf,,
2024apge6.pdf,15.67,
2021apara120_projet_parc_photovoltaique_chaspuzac_loudes_43.pdf,11.5,10.4
p_2018_7358_parc_photovoltaique_garlin_a_signe.pdf,9.0,
p_2023_13633_avis_ae_formule_centrale_solaire_chauvigny_86_signe-4.pdf,4.17,3.49
240129_ap1663_parc-agrivoltaique_loriges_paraysousbriailles_03_vf.pdf,52.0,16.88
2024apbfc3-pvpoiseul-la-ville-et-laperriere-2.pdf,6.3,12.87
6861_avis_centrale_photovoltaique_breteuil.pdf,13.75,1.0
avi_2020apreu3_centrale_solaire_cambaie_stpaul_quadran_projet_publication.pdf,4.0,
p_2019_9224_ae_pv_saucats_signe.pdf,12.0,10.8
2023apbfc7_pv_bassou_chichery_89.pdf,21.4,15.26
2019apge80.pdf,27.9,7.4
8297_avis_photov_amigry_rouy-2.pdf,5.19,6.8
2021_-ap-parcphotovoltaique-nohanent-63_delibere.pdf,15.7,10.82
2020_4683_avis_projet_photovoltaique_jeumont.pdf,14.2,8.0
8119_lettre_info_tacite_pv_tricot.pdf,,
2022apcvl38.pdf,20.0,1.0
2023apara111_parc_pv_belley_01.pdf,63.0,11.67
p_2020_10445_avis_ae_delegation_centrale_chateauneuf_16_signe.pdf,10.3,11.2
2024apge4.pdf,115.8,19.9
p_2018_7416_ae_pv_martignas-sur-jalles_avis_mrae_signe.pdf,6.96,7.63
2020apo25-2.pdf,8.1,9.0
p_2021_11957_avis_parcpv_beylongue_40_mee_def_mrae_signe.pdf,232.0,16.47
11258_centrale_pv_guiscriff_56_2024apb20.pdf,6500.0,1.0
2025apcvl63.pdf,,
2024apo141.pdf,,
3310_avis_tacite.pdf,,
2024apge131.pdf,52.0,22.0
6112_avisae_pc_photovoltaique_variscourt.pdf,44.2,
p_2021_12325_saint-mard_avis_ae_mee_signe.pdf,3.9,2.84
201103_apbfc053_parc_photovoltaique_saint_forgeot_71.pdf,14.14,6.6
p_2024_15508_centrale_photovoltaique_au_sol_cachen_40.pdf,220.0,1.0
2024apge66.pdf,364.0,
2022apbfc4_pv_molay_89.pdf,26.0,22.0
180717_2018apbfc42_photovoltaique_dijon_21.pdf,28.85,16.5
p_2023_14105_centrale_agripv_21_8_ha_saint-maurice-des-lions_16_mrae_signe.pdf,60.0,13.48
2020appaca51.pdf,2110.0,5.0
2021apcvl22.pdf,8.0,3.0
2023apo119.pdf,8.38,10.0
p_2024_16628-16629_centrale_pv_cosledaa_lube_boast_64.pdf,14.78,16.26
p_2018_7507_complexe_photovoltaique_jt_mls_signe.pdf,1900.0,39.71
2024apaca47-2.pdf,129.0,18.9
a_2023-5216_installation-photovolt_saint-hilaire-le-chatel_delegue.pdf,4.64,1.0
2023apcvl68.pdf,47.8,33.5
prov1_projet_pv_avis_annay_sur_serein_molay_89.pdf,49.05,
avis_mrae_2021apo11.pdf,8.54,6.4
avi_2020apmay2__centrale_pv_mtsamoudou.pdf,5.0,
2023apcvl40.pdf,28.0,1.0
2023apcvl54.pdf,125.0,72.2
2023apo88.pdf,3.6,2.1
2025apcvl81_centrale_photovoltaique_drache.pdf,,
2022apo88.pdf,9.9,2.7
2023apara85_pv_sol_chapelaudevaux-03_2eme_avis.pdf,9.43,11.63
2022apbfc59_pv_saulieu_21.pdf,10.2,
230725_parcpvsol_2e_avis_domerat_03_definitif.pdf,6.01,4.8
2022appaca70.pdf,673.0,1.0
8403_let_info_tacite_centrale_pv_seringues_nesles.pdf,,
avis_mrae_2020apo83_8807.pdf,7.75,5.45
avis_mrae_solaire_pianottoli_pv_akuo_vdef.pdf,5.08,3.0
20250609-ap-1885-pv-frugereslesmines_sainteflorine-43_publication.pdf,8.2,3.3
avis_pv_chevannes-a_debattre_seance_06_08_2024-2.pdf,34.0,25.78
20250131_apbfc_000145_parc_agrivoltaique_apv_commune_grimault_89-3.pdf,39.77,198.5
p_2022_13171_pv_touverac_16_mrae_signe.pdf,4.25,
240320_aparaxx_parcpv_cros_63-2.pdf,17.5,3.76
p_2021_10798_avis_ae_delegation_centrale_largeasse_79_signe.pdf,16.0,
p_2018_7325_civeaux_collegiale_signe.pdf,10.62,16.0
p_2024_16451_pv_labouheyre_40_cible.pdf,21.6,12.9
2020apcvl67.pdf,7.5,1.0
p_2019_7414_avis_ae_delegation_centrale_biganos_33_signe.pdf,2.8,
2022apge74.pdf,69.3,51.9
240910_aparaxxx_parcpv_droiturier_03.pdf,3.27,3.11
2022apge60.pdf,8.5,5.1
2022appaca71.pdf,11.5,5.0
2022apo89.pdf,5.8,
8275_avis_centrale_agriphotovoltaique_villers_agron_aiguizy.pdf,48.9,1.0
avis_mrae_bfc__2024-4433_pv_chagny-2.pdf,9.75,3.0
2023apo89.pdf,17.4,6.4
2024-ap-1808-centrale_pv-paulhaguet_saintgeorgesdaurac_43_avisae_vym_version_definitive.pdf,23.0,11.0
2022apo76.pdf,74.0,
2023apo62.pdf,98.0,23.2
2023apcvl41.pdf,31.2,22.0
2023apcvl69.pdf,30.0,1.0
20251127_apara1970_centralepv_colombier-saugnieu_69_delibere-2.pdf,10.45,6.18
2021apcvl37.pdf,16.9,2.0
p_2021_10783_avis_ae_delegation_centrale_durance_47_mrae_signe.pdf,29.2,
p_2022_12235_avis_ae_collegial_centraleantran_86_mrae_signe.pdf,14.6,7.09
2020appaca50.pdf,6.9,5.0
2023apo118.pdf,40.0,5.0
p_2023_15091_fb_a_3v_centrale_solaire_sainte-gemme-martaillac_47.pdf,10.94,5.32
7462_cadrage_projet_photovoltaique_flers_en_escrebieux.odt.pdf,,1.0
2024apge73.pdf,3.4,1.0
p_2018_6292_a_jt_mrae_signe.pdf,88.0,5.0
2023apo126-2.pdf,23.0,1.0
2018apge110.pdf,11.5,
2024apge98.pdf,159.0,
pdl-2021-5272_centralepv-lombron_72_2021appdl40.pdf,4.4,4.63
pdl-2019-4434_avis_centrale_pv_getigne_2020appdl6.pdf,40.0,
pdl-2024-7781_projet-centralepv_lespineaux_85_2024appdl48.pdf,3.8,1.89
2024apo154.pdf,9.0,8.45
2023apge17.pdf,66.0,49.42
2025apcvl62.pdf,,
p_2019_9261_avis_ae_centrale_villegouge_33_signe.pdf,2.44,
2023apbfc50_parc_pv__dpmec_saint-fargeau_89.pdf,6720.0,
p_2020_10270_serres_agricoles_toiture_panneaux_photovoltaique_ste_livrade_sur_lot_47_mrae_signe.pdf,140.0,
2019apge56.pdf,27.07,29.7
6227_avis_centrale_photo_holnon_savy-2.pdf,27.55,14.1
mrae_avis_morosaglia_pv_vdef.pdf,1.7,1.8
2024ap4515avis_projet_pv_suilly_la_tour_58delibere.pdf,47.8,
pdl-2021-5668_projet_centrale_pv_vallons-del-erdre_44_2021appdl88odt.pdf,6.4,4.55
avis_mrae_pv_parize_le_chatel_58.pdf,27.0,3.89
2022apcvl39.pdf,6.6,1.0
7456_avis_parc_pvflottant_bitry_attichy.odt.pdf,93.0,20.9
p_2017_5562_a.pdf,7.0,
p_2024_16158_cible_centrale_pv_grassac_16signe.pdf,9.5,1.0
2022apbfc8_pv_vireaux_89.pdf,91.0,25.96
2023apge130.pdf,3.4,2.2
2023apbfc55_parc_pv_saint_leger_des__vignes_58.pdf,7.98,7.1
2020apge50.pdf,15.9,12.75
210408_ap_1149_parc_photovoltaique_sol_cessieu_38delibere.pdf,21.0,11.0
2020apge44.pdf,17.0,30.0
12282_avistacite_projet_centralepvsol_posteselec_plestinlesgreves_22_2025apb58.pdf,,
p_2024_16534_avis_agripv_montastruc_47.pdf,15.0,1.0
p_2022_12426_a_agrivoltaique_47_ferme_courlis_mee_signe.pdf,900.0,117.0
2018-006405-37867_6405_projet_d_installation_de_panneaux_photovoltaiques_sur_la_commune_de_laz__29_.pdf,24.0,16.91
20231211-ap1628-pv-anglards-de-salers-15-vf.pdf,33.01,9.07
p_2022_12859_avis_pv_porte_de_benauge_33ab-signe-1.pdf,82.0,20.0
6298_6311_avisae_centrale_solaire_corbehem_courchelettes.pdf,14.5,1.0
2023apge58.pdf,10.47,
2025apcvl39.pdf,,
231016_apara1592_parcpv_cressin_rochefort_01_delibere.pdf,29.0,12.0
2023apge64.pdf,15.0,16.7
8214_projet_photovoltaique_phares_ouessant-avis_mrae.pdf,,
apreu3_pv_aeroport_pierrefonds_vd-2.pdf,9.98,
190212_apbfc05_photovolta_til-chatel-21.pdf,316.0,24.69
2023apge70.pdf,3636.0,1.0
2022apge7.pdf,14.5,15.219
p_2024_16870_agripv_saint-bonnet_19.pdf,30.9,21.8
2021apo4.pdf,3.5,
p_2022_12345_parc_pv_monbahus_signe.pdf,1.28,
7338_avis_centrale_photovolt_somain.pdf,12.3,13.2
p_2021_11252_centrale_photovoltaique_les_leches_24_mee_crv.pdf,6.4,6.17
2021apge33.pdf,4.9,5.1
p_2021_11059_centrale_photovoltaique_lacaussade_47_signe.pdf,3.07,3.3
2022apo11.pdf,14.0,10.3
p_2024_15823-824-825_avis-1.pdf,5.0,1.0
bfc_2024-4525_avis_agripv_chatel-gerard_89_delibere.pdf,34.83,
p_2021_11240_avis_parcpv_castresgironde_33_mee_signe.pdf,47.9,5.0
2023apo39.pdf,3.2,3.1
20240312-ap-1668-pv-reugny-03_relu.pdf,2.5,2.9
p_2019_7841_a_photovoltaique_villognon-luxe_16_signe.pdf,40.0,
2021apo100.pdf,17.0,9.6
2025-06-18_gouaix_77__construction_d_une_centrale_photovoltaique_au_sol_delibere.pdf,36.0,19.2
2021apo56.pdf,11.7,8.976
2025apo48.pdf,18.2,10.35
p_2023_14794_avis_ae_coll_restreinte_centrale_photovoltaique_bourriot_bergonce_40_signe.pdf,900.0,48.0
a_2022-4409_creation_parc_pv_touffreville_delibere.pdf,15.4,15.25
mrae_avis_venaco_vdef.pdf,4.2,2.0
2024apo48.pdf,8.08,7.55
a_2024-5400_installation-photovoltaique_colleville_delibere.pdf,20.0,3.72
p_2021_10856_centrale_phot_sol_letheil_87_signe.pdf,24.0,8.9
2024apo60.pdf,,
pdl-2023-6829_centralepv_lahardiere_argentre_53_2023appdl42.pdf,9.0,
p_2023_15376_avis_ae_delegation_centrale_photovoltaique_casteljaloux_beauziac_47.pdf,35.14,13.14
2025apo74.pdf,11.0,3.83
2024apo74.pdf,,
p_2021_11577_avis_parcpv_mayac_24_signe.pdf,33.0,22.68
p_2024_16883_deux_parcs_flottants_le_barp_mios_33-1.pdf,19.0,25.3
2020apcvl28.pdf,10.0,10.5
210412_abfc12_pv_passavant_la_rochere_70.pdf,7.2,2.539
2023apo116_vf.pdf,1900.0,22.3
11725_avistacite_parcpvdecallouet_loudeac_22_2024apb74.pdf,,
2020apcvl14.pdf,39.0,
2024avisap4343pvbleneau_89adeliberevf.pdf,109.0,
006278ap_avis_centrale_photovolt_rousies.pdf,17.7,1.0
p_2018_6137_a_jt_-1_mrae_signe.pdf,65.0,
2022apo135.pdf,10.2,5.7
p_2024_15791_avispvcible-1.pdf,34.8,17.7
2022apo121.pdf,,
p_2018_7581_centrale_p__beauziac_avis_mrae_signe.pdf,1900.0,
20250930_ap_parc_agrivoltaique_sol_st-sulpice63_vdeliberee.pdf,63.0,11820.0
2025apo61.pdf,40.0,36.0
2021apara126_parc_pv_charmeil_st_remy_en_rollat_03.pdf,27.0,16.6
2024apo61.pdf,18.4,13.5
210303_apara29_photovoltaique_domerat_03.pdf,62.5,13.4
2025apo75.pdf,15.0,7.5
2024apo49.pdf,6.95,4.16
2024apbfc4589stlaurentandenay_71delibere.pdf,31.8,20.2
pdl-2024-7993_projetcentralepv_apexenergie_stcalais_72_2024appdl59.pdf,4.7,4.8
2023apguy3_parc_photovoltaique_papaichton-edfr.pdf,5.0,2.5
2025apo49.pdf,149.8,16.3
p-2024-16602_centralepv_caspeclosse-signe.pdf,32.17,1.0
avi_2022apreu10_centrale_solaire_brassec_tampon.pdf,2.5,3.6
2020apo43.pdf,6.4,4.762
2024apo8.pdf,6.69,12.8
2020apo57.pdf,6.7,4.6
2021apo101.pdf,6.0,3.36
p_2022_12184_a_coll_6avril_mee_parc-photov_17_mrae_signe-2.pdf,5.0,
p_2023_no14993_avis_ae_pv_au_sol_vigeois_19_signe.pdf,19.5,1.0
2023apo38.pdf,29.2,29.5
p_2021_10695_a_photovoltaique_urba80_salles_33_signe.pdf,22.58,
8223_avis-centrale-photov_wailly_beaucamp.pdf,11.36,
p_2023_13749_a_collegiale_signe.pdf,30.0,12.0
180531_2018apbfc28_parc_photovolt_st_yan1-2_tacite.pdf,,
2022apo10.pdf,36.0,17.0
p_2023_13988_avis_ae_formule_centrale_solaire_labasques_nerac_47_signe.pdf,5.1,4.0
2023apo10.pdf,3.45,2.2
2023apcvl27.pdf,,
p_2023_14151_pv_aulnay_17_signe.pdf,2.5,2.25
2018apge84.pdf,255800.0,
2022aparaxx_projet_centralepv_millery_69_delibere.pdf,20.0,11.0
p_2019_7832_ae_pv_laruscade_33_collegiale_signe.pdf,100.0,
2023apge106-2.pdf,3188.0,3.04
p_2020_10370_photovoltaique_laterrade_bourganeuf_avis_signe.pdf,20.3,
2025apcvl79_centrale_photovoltaique_ruffec.pdf,,
p_2023_13613_coll8mars_photov-moulinsurtardoire-16__vpost-collegiale.pdf,6.15,1.0
2024apge29.pdf,10.0,
p_2021_11448_a_pv_stamant-de-boixe_16_mrae_signe.pdf,1700.0,4.2
avis_mrae_sur_projet_de_pv_regusse_83_-1.pdf,43.7,25.0
2021apcvl45.pdf,10.5,1.0
2020apbfc40_parc_photovoltaique_gron_89.pdf,13.72,12.3
p_2020_10447_pv_bonnac_la_cote_87__mrae_signe.pdf,3.8,4.0
2023apge71.pdf,7.2,6.38
p_2023_14099_pv_boulazac_avis_ab.pdf,549.0,
211005_aparaxxx_parcpv-pouzy-mesangy_03.pdf,43.0,40.0
11866_avis_implantationcentralephotostmarcleblanc_35_2024apb91.pdf,5.2,
2024apo126.pdf,8.3,8.1
p_2023_14686_avis_3_eme_voie_pv_lubersac_19_signe.pdf,10.7,10.0
avis_mrae_2023appaca8_3327_3328_et_apaca9_3350_-_pv_et_revision_no2_du_plu_liee_a_ce_projet_-_varages_83_-_clos_de_la_blaque-1-3.pdf,67.0,18.0
p_2019_8290_avisae_collegial_centrale_ygos_40_jt_mrae_signe.pdf,925.0,
2023apara87_parcpv-portedesavoie_saintehelenedulac-73.pdf,803.0,5.3
2023appaca45.pdf,3.8,3.8
p_2024_15529_3v_parc_pv_sol_15_3_ha_marcay_86.pdf,15.3,13.95
001756_a_p.pdf,,
p_2023_14030_pv_sol_5_14_ha_vouneuil-sous-biard86-mee_rv.pdf,17.8,4.95
2019apge18.pdf,,
2024appaca49.pdf,11.4,9.1
a_2023-4781_installation-photovoltaique-sol_vernon_delibere.pdf,2075.0,3.89
7862_avis_centrale_photovoltaique_avion.odt.pdf,20.3,17.85
2020apc3.pdf,1150.0,4.0
2021apbfc59_pv_guillon_gde_craie_89.pdf,4.8,3.5
10402_avistacite_centralepvausol_laille_35_2023apb19_mentionsigne.pdf,,
2022apcvl49.pdf,,
avi_2019apguy5_centrale_photovoltaique_maripasoula.pdf,1.3,2.0
2024apge1-2.pdf,61.5,1.0
p_2018_6994_centrale_solaire_echillais_a_mrae_signe.pdf,3.2,2.24
p_2025_17362_avis_agri_pv_saint-paul_87_cr-1.pdf,19.3,12.9
2020apc1.pdf,3.6,1.85
2023apge133.pdf,25.62,11.28
10665_avistacite_projet_ombrierespv_ilemolene_29_2023apb47_mentionsigne.pdf,,
2021apara3.pdf,43.0,
avispvlery-21-240305delibere.pdf,42.6,
a_2023-4903_photovoltaique-sol_isigny-sur-mer_delibere.pdf,21.7,
p_2023_14178_signe.pdf,145.0,1.0
p_2018_6698_delegation_centrale_photovoltaique_st_jean_angely_17_mrae_signe2.pdf,5.5,4.9
250401-aparaxxx-centraleagripv-limons-63_delibere-6.pdf,39.32,13.99
250916_apara1930_parcpv_marclopt_delibere.pdf,9.4,4.18
p_2023_14890_parc_photovoltaique_touverac_16_signe.pdf,21.72,1.0
2023appaca47.pdf,7.11,6.6
20241119_aparaxxx_parc_agrivoltaique_commentry_03_delibere.pdf,41500.0,38.3
2024apge140.pdf,107.3,32.27
avis_prov_pv_arcy-sur-cure_89delibere.pdf,183.5,107.5
250526-apara-1867-centralepv-pierrelatte-26_delibere.pdf,35.0,15.8
250304_apara1819_pvedf_givors_loiresurrhone_delibere.pdf,8.127,11.81
231219_aparaxxx_pc_centralepvsol_issoire_63.pdf,5.3,3.9
2023apge4.pdf,50.0,44.1
avi_2020apmay1_centrale_pv_koungou.pdf,1270.0,
pdl-2021-5118_centrale_photov_stpierrelacour_53_2021appdl15-2.pdf,39.4,
2021apcvl47.pdf,50.0,2.0
2020appaca34.pdf,150.0,20.4
avi_2022apguy1_centrale_photovoltaique_maripasoula.pdf,3.7,5.0
p_2024_16399_a_cible_centrale_agripv_lauzun_47.pdf,33.5,18.78
ap1656_parcpv_lauracenvivarais_07vfinale.pdf,30.0,18.84
2021apge24.pdf,32.0,
2021apge18.pdf,4.7,
2021apo69.pdf,22.0,13.4
210525aparaxx_parcpv_steagathe_42_delibere.pdf,38.0,10.5
p_2023_15222_pv_chermignac_3eme_voie_signe_avis.pdf,,2.49
p_2023_14272_a_pv_exireuil-nanteuil_79_mee_signe.pdf,,7.0
partie_1___-_20250321_apbfcbfc_000959_parc_agrivoltaique_commune_de_villon_89.pdf,8000.0,
9040-avis-parc-photovoltaique-hydrogene-denain.pdf,,
p_2023_13837_a_pv_sillars_86_mee_rv.pdf,172.5,50.8
p_2023_14185_a_3eme-voie_centrale_pv_penne-d_agenais_47_rv.pdf,14.6,11.08
2020apbfc23_centralephotovoltaique_venoy_89.pdf,21.0,19.78
200424_apara41_photovoltaique_st-mary_15_vf.pdf,11.3,10.5
2024ap4390avis_pv_bondeval_25delibere.pdf,6.34,
p_2023_15039_avis_3eme_voie.pdf,3.7,3.5
p_2021_10961_centrale_solaire_saint_aigulin_17-1_mrae_signe_v2-1.pdf,18.4,22.83
2025apo77.pdf,8.4,6.46
2024apo63.pdf,200.0,11.0
p_2022_12896_a_pv_nicole_47_vmeeab_signe.pdf,9.1,9.5
2025apo88.pdf,20.0,6.1
2022apo123.pdf,3.78,3.17
005736ap-avis-pv-tergnier.pdf,4.6,1.0
2025apge48.pdf,8.34,
p_2023_14197_a_pv-agrisolaire_cavarc_47-post-collegiale2.pdf,23700.0,
p_2018_6490_centrale_photovoltaique_mrae_signe.pdf,10.6,5.3
2020apcvl16.pdf,23.0,
p_2018_6659_a_jt_signe.pdf,6.1,1.0
2024_apbfc_4346pvpimorin_39_a_debattre_2024-05-10_21-57-25_218-1-3.pdf,15.23,
2024apo89.pdf,15.0,14.0
2025apo76.pdf,180.0,26.0
2022apge39.pdf,37.5,17.8
6395_avisae_pc_centrae_photov_wallers_sud.pdf,9.4,1.0
2024apo62.pdf,15.0,14.0
p_2024_15954_cible_pv_au_sol_saint-yrieix-la-perche_87signe.pdf,2.5,2.7
avismrae_pv_l_isle-sur-la-sorgue_84.pdf,6.32,6.31
2023apcvl36corrige.pdf,101.0,3.0
2024ap4554defrichementpvfraisans.pdf,2.1371,
p_2024_16242_centrale_pv_solferino_40signe.pdf,2520.0,60.9
p_2022_12197_avis_proc_commune_centrale_solaire_lepardoulet_24_mrae_signe.pdf,15.0,
avis_mrae_san-gavino-di-carbini_pv_sas-des-naiades_vdef.pdf,18.8,12.0
6266_avis_centrale_photovolt_trosly_breuil.pdf,11.54,1.0
avis_apgua4_vf-1-1.pdf,1.9,1.56
p_2021_10692_a_mee_signe.pdf,10.0,3.84
20250805-ara-ap-2025-01903-parcphotovoltaiqueausolnervieux_42_vdeliberee.pdf,32778.0,6.53
240523_aara1404__apara1705_mecduplu_parcpv_neuillylereal_03_delibere.pdf,4687.0,12.41
p_2020_9993_avis_ae_delegation_centrale_rauzan_33_jt_mrae_signe-2.pdf,6.6,2.842
p_2023_14679_parc_photovoltaique_borcq_sur_airvault_79_signe.pdf,14.3,1.0
2023apara110_parcpv_villefranchedallier_03.pdf,27.9,18.61
p_2023_15187_a_centrale_pv_18_6_ha_brigueuilv1-1.pdf,21.8,1.0
avis_mrae_2024apreu1_pv_passion_akuo.pdf,1.5,1.66
2021apge19.pdf,34.0,20.0
2023apcvl24.pdf,240.0,1.0
p_2023_13976_avis_ae_delegation_centrale_solaire_mezos_40_signe.pdf,216.0,54.45
p_2022_12955_agrivoltaique_bazac_16__mee_signe.pdf,154.0,
210126_apbfc1_parc_solaire_lamachine_58.pdf,20.0,600.0
1-6-1-32_sauvetat_valeco_pvsol_avis_valide_mrae-2.pdf,9.6,6.9
avis_mrae_2020apo75.pdf,44.0,38.6
2023apcvl30.pdf,36.0,3.0
p_2023_14225_pv_baneuil_24_signe-1.pdf,,3.0
2021apcvl46.pdf,14.6,1.0
p_2023_14601_avis_ae_formule_centrale_pv_st-medard-mussidan_24_vmrae.pdf,3.22,3.37
p_2024_15516_parc_pv_sol_usseau_86.pdf,3.78,1.0
p_2019_8314_centrale_photovoltaique_lucmau_mrae_signe.pdf,51.0,
2020appaca35.pdf,150.0,20.4
2023apge99.pdf,3.5,1.0
2023apge5.pdf,,
2021apo6.pdf,4.18,4.0
8682-avis-projet-pv-courrieres-2.pdf,13.1,12.134
2024apo125.pdf,6.1,3.98
p_2024_16563_avis_cible_centrale_agripv_brocas_40.pdf,46.75,18.16
20240610_ap_parc_photovoltaique_sol_nassigny_03_vf.pdf,7.22,6.9
p_2024_15684_pv_saint_magne_33.pdf,12.5,10.1
2023apge72.pdf,26.5,1.0
2024apo131.pdf,16.2,13.77
2023apara50_parc_photovoltaique_espeluche_26.pdf,20.0,11.6
2023apara67_parcpv_lesmathiaux_saintvoir_03.pdf,137.0,9.8
pdl-2023-7375_projet_parcpv_jouesurerdre_4482023appdl111_corrige.pdf,4.0,4.2
avis-mrae_pv_liernais21_delibere.pdf,14.73,7.5
2023appaca52.pdf,6.8,1.0
p_2024_15378_centrale_agrivoltaique_samazeuilh_laubarede_argenton_47signe-2.pdf,1180.0,12.62
2022_apbfcxx_pv_chevenon_58.pdf,3290.0,34.4
2023apara31_parcpv_chavroches_03.pdf,8.6,2.17
231004_apara1584_parcpv_couteuges_43_deliberevf.pdf,22.0,10.0
p_2024_15959_pv_gente_16-signe.pdf,27.5,3.2
2020appdl68_pdl-2020-4979-4980_centralepv_argentre-louvigne_versiondeliberee-2.pdf,8.2,15.5
p_2025_17193_avis_ae_centrale_agrivoltaique_magnac-laval_87_signe.pdf,157.0,44.5
6013_avisae_pc_trith-st-leger_prouvy.pdf,250.0,22.4
20250307_ap_1827_parc_agrivolt_stpierredechandieu-69vfinale.pdf,9.6,6.62
2021appaca27_.pdf,30.0,7.4
251014_apara1950_parcpv_montagnieu_01_delibere.pdf,10.0,4.38
p_2022_12196_parc_agrivoltaique_st_jorys-las-bloux_24_rv.pdf,102.0,61.1
210223_apbfc4_parcphotovoltaique_neuvy_sur_loire_58.pdf,15.9,600.0
2023apge126.pdf,22.46,
p_2021_10900_a_pv_flottant_arsac_33_signe.pdf,167.0,
p_2022_13037_avis_ae_delegation_centrale_solaire_allons_47_mrae_signe.pdf,1900.0,170.0
2022apcvl48.pdf,,
2020apge56.pdf,25.0,35.8
p_2024_15730_avis_ae_formule_centrale_photovoltaique_sarrazac_24-1.pdf,4.99,2.87
2024apbf4210avispv_calmoutierdelibere.pdf,3.2,
2024-11-27_germigny-leveque_77_centrale_photovoltaique_avis_delibere.pdf,4.1,1.0
2023apge122.pdf,32.0,11.7
2022apcvl58.pdf,1200.0,121.2
190722_apbfc40_parc_solaire_nitry-89_tacite.pdf,,
2023appaca42.pdf,6.2,7.3
240408_apara1672_parcpvsol_saulcesurrhone_26_delibere.pdf,8.2,5.3
2022apara157_centrale-photovoltaique_serves-sur-rhone_69.pdf,11.21,5.0
p_2024_15918_avis_ae_delegation_parc_photovoltaique_herre_40.pdf,330.0,20.0
11484_avistacite_constructioncentralepvausol_s_cessonsevigne_3582024apb48.pdf,,
20231229-torteron-18-pv-avis-vdef.pdf,1000.0,2.0
210309_apbfc6_pv_marast_moimay_70.pdf,94.5,11.7
11394_avis_parcphotovoltaiquelerheu_35_2024apb36.pdf,20.3,
2023apge62.pdf,28.4,1.0
p_2023_14706_avis_ae_delegation_centrale_photovoltaique_saint_pierre_amilly_17_plodt.pdf,5.0,4.3
p_2024_16542_pv_taponnat-fleurignac_16_signe.pdf,4.4,2.9
2024apge151.pdf,230.0,
p_2024_15272_centrale_pv_au_sol_bougneau_17-1.pdf,1000.0,1.0
2022-07-28_avis_projet_jablines_77_-centrale_photovoltaique_delibere.pdf,47.0,
8983_avis_projet_photovoltaique_loon_plage.pdf,24.0,14.9
190423_apbfc20_photovoltaique_aubaine_bessey-en-chaume-21_tacite.pdf,,
2021apcvl56.pdf,22.0,1.0
avis_mrae_2021apo105.pdf,41.5,18.15
180605_2018apbfc34_photovoltaique_sanvignes_les_mines_71.pdf,31.0,11.68
p_2021_10696_avis_ae_delegation_centrale_donnezac_33_mrae_signe.pdf,13.8,8.64
avis_mrae_bfc_2024-4592_pv_precy-le-sec_2024_pour_validation_en_seance.pdf,117.7,75.74
p_2020_9701_cr_a_mls_cr2-mls2_signe.pdf,222.0,13.0
2020appaca25.pdf,43.0,7.5
12236_avistacite_creation_logement_et_za_elven_56_2025apb49.pdf,,
2020appaca31.pdf,,
p_2019_8450_a_mls_signe.pdf,6.0,
2021apo87.pdf,11.5,7.55
2018apge97.pdf,5.12,
2023apo17.pdf,7.0,300.0
pvboralex83_avismrae.pdf,315.0,106.0
2021apge35.pdf,5.5,
2023apcvl20.pdf,,
p_2018_7579_a_deleg_photov_samazan_47_mls_signe.pdf,12.0,5.0
p_2023_15158_avis_ae_delegation_centrale_lavergne_1-47_signe.pdf,60.0,7.25
180616_2018apbfc37_parc_solaire_decize_58-tacite.pdf,,
2025apo66.pdf,10.0,
